name,views,description,img_alt,video_link,warn_info
underarmour,1.4M,You can’t catfish a marathon. Nev Schulman is chasing a new PB as he trains for the NYC Marathon.,You can’t catfish a marathon. Nev Schulman is chasing a new PB as he trains for the NYC Marathon. created by Under Armour with Under Armour's original sound,/@underarmour/video/7156697630909680939,
underarmour,5.9M,Messure your strength in preseverance. ,Messure your strength in preseverance.  created by Under Armour with Under Armour's original sound,/@underarmour/video/7156319017181973802,
underarmour,6946,Count it 🆙 ,Count it 🆙 @Stephen Curry tips-off season 14 by raising banner #4 with eyes on 💍 #5. What are they gon’ say now?!  created by Under Armour with Under Armour's original sound,/@underarmour/video/7155933303315451178,
underarmour,4267,Driven by Greatness. ,Driven by Greatness. #JoelEmbiid enters his 9th season ready to dominate and bring a 🏆 back to Philly.  created by Under Armour with Under Armour's original sound,/@underarmour/video/7155883864727014699,
underarmour,6970,Campus Blitz is back behind the scenes in Salt Lake City with ,Campus Blitz is back behind the scenes in Salt Lake City with @Utah Football  🎥 #GoUtes created by Under Armour with Biddl3's Biddl3 Whats Poppin Remix,/@underarmour/video/7154482026064645419,
underarmour,2M,"""Black Adam deserved more than a portrayal—he deserved a transformation."" - ","""Black Adam deserved more than a portrayal—he deserved a transformation."" - @therock  #BlackAdam  #blackadamtraining  created by Under Armour with Under Armour's original sound",/@underarmour/video/7154026017970081067,
underarmour,11.8K,That Friday feeling 🤩 ,That Friday feeling 🤩 #football #uanext #fridaymood created by Under Armour with Under Armour's original sound,/@underarmour/video/7151795788325195050,
underarmour,197.3K,No muscle suit. Just real work. ,No muscle suit. Just real work. @The Rock  ⚡️ #BlackAdam  created by Under Armour with Under Armour's original sound,/@underarmour/video/7151419889981476138,
underarmour,9891,"New day, new slay ","New day, new slay @Saman Munir  #slaysoftheweek #weekofoutfits #gymfits created by Under Armour with Under Armour's original sound",/@underarmour/video/7150348568149118250,
underarmour,11.3K,Take an inside look at ,Take an inside look at @uanext Elite 24 with the top boys high school players in the country 💫 #DITL #hoops #Basketball #underarmour created by Under Armour with Under Armour's original sound,/@underarmour/video/7148453198393806126,
underarmour,18.7K,"Disruption: It’s a mindset, not a moment.","Disruption: It’s a mindset, not a moment. That’s how you work. @Plussizefitqueen is here to disrupt. #ArtOfDisruption created by Under Armour with Under Armour's original sound",/@underarmour/video/7147708795639270702,
underarmour,11.2K,"New threads, who this? ","New threads, who this? #wearyourarmour #transitionvideo #newthreads #latestandgreatest  created by Under Armour with Under Armour's original sound",/@underarmour/video/7146230003460476206,
underarmour,7444,"Campus Blitz is back! Check out some BTS content from our shoot down in Lubbock, TX 👀🎥","Campus Blitz is back! Check out some BTS content from our shoot down in Lubbock, TX 👀🎥 #bts #collegefootball #texastech created by Under Armour with Maddness's TOUCHDOWN PLAY",/@underarmour/video/7145909177360157995,
underarmour,11.9K,And this is just ,And this is just @fitness__kaykay’s warm-up🤯 #WearYourArmour  created by Under Armour with Under Armour's original sound,/@underarmour/video/7145555323988839726,
underarmour,38.4K,  with the help defense from ,@Stephen Curry  with the help defense from @Snoop Dogg  #fyp #hoops #basketball #BTS created by Under Armour with Under Armour's original sound,/@underarmour/video/7144000135842893098,
underarmour,5665,Take a 👀 behind the scenes at UA Next Elite 24 🌟 ,Take a 👀 behind the scenes at UA Next Elite 24 🌟 #basketball #DITL #UANext created by Under Armour with Under Armour's original sound,/@underarmour/video/7143300323979906350,
underarmour,5737,It’s the ,It’s the #ChinDrip for us. Gear up and get to work like @lindseyvonn with the latest Project Rock collection. created by Under Armour with Under Armour's original sound,/@underarmour/video/7142520037553933614,
underarmour,6985,That NFL is back feeling 🤩🙌 ,That NFL is back feeling 🤩🙌 @JJETS #thegriddy #nfltiktok created by Under Armour with Under Armour's original sound,/@underarmour/video/7141037944831364395,
underarmour,5271,@Team Flight Brothers  went crazy with the dunks at ,@Team Flight Brothers  went crazy with the dunks at @uanext  Elite 24 🤯 Tag if there's anyone that can match these ⬇️ 🤔 #basketball #dunk #teamflightbrothers #fyp created by Under Armour with Under Armour's original sound,/@underarmour/video/7140702253329108270,
underarmour,5635,The sqUAd serving your daily dose of💪 ,The sqUAd serving your daily dose of💪 #posechallenge #videovsphoto #theshootvstheshot  created by Under Armour with Eveta's Serve,/@underarmour/video/7140297775077543214,
underarmour,4907,Best time of the year. College football is officially BACK!,Best time of the year. College football is officially BACK! created by Under Armour with Under Armour's original sound,/@underarmour/video/7138877651757911338,
underarmour,4469,Leaving work on a Friday like 💨 ,Leaving work on a Friday like 💨 #trackandfield #track #training #running #runtok created by Under Armour with SAK PASE's WET,/@underarmour/video/7138787268143205674,
underarmour,5134,Flexin’ on em💪 ,Flexin’ on em💪 #whenwomenwin #fittok #flexin #wearyourarmour  created by Under Armour with Bentley Hendrixx's FLEXX,/@underarmour/video/7137700758379711786,
underarmour,4852,"Step inside the life of USA Women's Volleyball Player, ","Step inside the life of USA Women's Volleyball Player, @Jordan. 🔥 #BehindTheScenes created by Under Armour with Under Armour's original sound",/@underarmour/video/7137297784172170542,
underarmour,4815,Professional volleyball player or professional dancer? 🤔💃 ,Professional volleyball player or professional dancer? 🤔💃 @Jordan  and the girls CRUSHED the Cupid Shuffle at her @uanext volleyball camp! 🔥 created by Under Armour with Under Armour's original sound,/@underarmour/video/7135488135319981358,
underarmour,4851,Nothing wrong with a little dancing before a workout. 💃 Red looks good on ,Nothing wrong with a little dancing before a workout. 💃 Red looks good on @Odicci Alexander! created by Under Armour with Bazanji's 2019,/@underarmour/video/7132908874914598190,
underarmour,4069,Sights and sounds from the ,"Sights and sounds from the @Jordan  camp, powered by @uanext. 🔉🏐 created by Under Armour with Under Armour's original sound",/@underarmour/video/7131018173062712618,
underarmour,4775, is dropping knowledge 🧠 at Curry Camp ,@Stephen Curry is dropping knowledge 🧠 at Curry Camp #currycamp #basketball #fyp #currybrand created by Under Armour with Under Armour's original sound,/@underarmour/video/7130271378233838894,
underarmour,5482,  and ,@zach_branch1  and @cantguard_.uno  were made to play at the @uanext Fuuture 50 camp 💯 created by Under Armour with Under Armour's original sound,/@underarmour/video/7127754150422629674,
underarmour,4680,You know where it's at 👟 ,You know where it's at 👟 @the800mhurts #trackandfield #track #training #running #runtok created by Under Armour with The Like Thes's Let the Beat Drop 001 Perc-JP,/@underarmour/video/7127652953397136686,
underarmour,135.4K,Behind the scenes at US Champs with ,"Behind the scenes at US Champs with @the800mhurts #trackandfield #track #running #runtok created by Under Armour with Queens Road, Fabian Graetz's FEEL THE GROOVE",/@underarmour/video/7124362286185106731,
underarmour,4229,"Top-tier athlete, top-tier outfits. ","Top-tier athlete, top-tier outfits. @jtomm19  showing us all the 💧 #fitcheck #fittok #workout created by Under Armour with Burrell's CAP",/@underarmour/video/7122463862133132587,
underarmour,3900,Nobody's gonna know. ,"Nobody's gonna know. @the800mhurts #howwouldtheyknow #runtok #trackandfield #training2nd 🎶: 10 Things I Hate About You – LEAH KATE created by Under Armour with Ninja_Muzik_Tokyo's Trap, hip hop, dark beat ♪(963369)",/@underarmour/video/7121741218391887147,
underarmour,4942,"Back-to-school drip, built to make you better.","Back-to-school drip, built to make you better. created by Under Armour with Under Armour's original sound",/@underarmour/video/7120278735751777579,
underarmour,8053,"The women at the Sam Gordon Camp, powered by ","The women at the Sam Gordon Camp, powered by @uanext  brought their best catches to the gridiron  🙌 🏈 created by Under Armour with Under Armour's original sound",/@underarmour/video/7118039037201599790,
underarmour,6758,Everything you need to up your game this year. ,Everything you need to up your game this year. #BackToSchool #FirstDayFit #StudentStyle created by Under Armour with Under Armour's original sound,/@underarmour/video/7117645897382595883,
underarmour,4739,"""They're ready for the drip..but they ain't ready for this"" ‼️ ","""They're ready for the drip..but they ain't ready for this"" ‼️ @Odicci Alexander  is hitting the field with all the 🔥 footwear this year. created by Under Armour with DJ BAI's Unwritten Bracelet",/@underarmour/video/7116932291410087211,
underarmour,6239,That fresh gear feel ,"That fresh gear feel @trainwithmon  #ProjectRock #GymFit #OOTD created by Under Armour with Bazanji's Fed Up, Pt. 2",/@underarmour/video/7115445796111191342,
underarmour,7001,1 trick. 6 fits. All the Pride 🏳️‍🌈 ,1 trick. 6 fits. All the Pride 🏳️‍🌈 @laurafreigang created by Under Armour with Pretty Pape$'s BOOMIN,/@underarmour/video/7113936789198556462,
underarmour,6648,  can't catch a break on the ab work 😂  ,@jtomm19  can't catch a break on the ab work 😂  #workout #30thousand created by Under Armour with Prestonisoverparty's Not me starting a TikTok trend purrrrr,/@underarmour/video/7111331664017657134,
underarmour,16.8K, knows how to find a qualified candidate ,@the800mhurts knows how to find a qualified candidate #longrun #runtok #trackandfield #training created by Under Armour with Under Armour's original sound,/@underarmour/video/7109851989684571434,
underarmour,1.3M,Jordan Spieth has all the shots in his 🎒 for this weeks at the US Open Golf Championship ⛳️,Jordan Spieth has all the shots in his 🎒 for this weeks at the US Open Golf Championship ⛳️ created by Under Armour with Under Armour's original sound,/@underarmour/video/7109504043495509290,
underarmour,4076,  going hard on🦵 day ‼️,@odiccialexander_  going hard on🦵 day ‼️ created by Under Armour with Nate Rose's Curious George,/@underarmour/video/7107651800932715822,
underarmour,247.9K,gym + ,gym + @gnugget  = happy place #gymjunky #gymtok #happyplace created by Under Armour with Andreas Roehrig's SUN GOES DOWN,/@underarmour/video/7106947205642161454,
underarmour,9472,This or that?: Pro track athlete edition ft. @the800mhurts ,This or that?: Pro track athlete edition ft. @the800mhurts #RunTok #TrackAndField #Training #SquadGoals created by Under Armour with Brice Djomo's I Can't Live Without,/@underarmour/video/7106155880978353454,
underarmour,4.2M,A lot of work and a little bit of magic. 💫 ,A lot of work and a little bit of magic. 💫 @odiccialexander_  has always been elite. created by Under Armour with Italian_cane_corso's original sound,/@underarmour/video/7104676954422381870,
underarmour,33K,  is always leveling up in her UA sets. 📈🔥 ,@jtomm19  is always leveling up in her UA sets. 📈🔥 #fitcheck #ootd created by Under Armour with Kwe the Artist's Level Up,/@underarmour/video/7104309767744687406,
underarmour,5329,Never a dull moment at the Ray Lewis camp. 🗣️🏈,Never a dull moment at the Ray Lewis camp. 🗣️🏈 created by Under Armour with Under Armour's original sound,/@underarmour/video/7102435038125444395,
underarmour,31.8K,Styling the latest & greatest UA gear. ,Styling the latest & greatest UA gear. @gnugget #grwm #ootd #outfitinspo created by Under Armour with NAO-K's Lo-fi hip hop,/@underarmour/video/7102109461749222698,
